MPU6050,initialized,,,,,,,,
-1.961832,-7.793893,0.351145,-2.619847,-0.261832,-0.116794,-0.542308,-6.875711,-2.386222,0.112
-1.312977,-5.824427,-1.061069,-2.619847,-0.261832,-0.116794,-0.395939,-7.498722,-2.491981,0.112
-4.045802,-1.679389,-1.80916,-2.619847,-0.261832,-0.116794,-0.555646,-7.657488,-2.681526,0.112
-1.885496,-6.564885,0.122137,-2.619847,-0.261832,-0.116794,-0.473398,-8.36343,-2.654766,0.112
-2.923664,-4.954198,0.412214,-2.619847,-0.261832,-0.116794,-0.507426,-8.888975,-2.595517,0.112
-2.160305,-5.442748,0.824427,-2.619847,-0.261832,-0.116794,-0.455957,-9.469237,-2.4901,0.112
-4.48855,-3.038168,-1.465649,-2.619847,-0.261832,-0.116794,-0.665252,-9.780188,-2.641172,0.112
-5.122137,-4.160305,-1.229008,-2.619847,-0.261832,-0.116794,-0.945508,-10.216816,-2.76574,0.112
-3.465649,-7.900763,0.167939,-2.619847,-0.261832,-0.116794,-1.040238,-11.072377,-2.73385,0.112
-7.137405,-3.496183,-6.80916,-2.619847,-0.261832,-0.116794,-1.546205,-11.434624,-3.483395,0.112
-0.847328,-8.610687,1.259542,-2.619847,-0.261832,-0.116794,-1.347682,-12.369696,-3.329245,0.112
-1.687023,-7.679389,2.847328,-2.619847,-0.261832,-0.116794,-1.243206,-13.200462,-2.997263,0.112
-3.572519,-5.030534,0.572519,-2.619847,-0.261832,-0.116794,-1.349905,-13.734557,-2.92006,0.112
-1.740458,-5.312977,0.564885,-2.619847,-0.261832,-0.116794,-1.251414,-14.300285,-2.843712,0.112
-1.80916,-7.076336,3.267176,-2.619847,-0.261832,-0.116794,-1.160617,-15.06351,-2.464708,0.112
-2,-5.572519,0.19084,-2.619847,-0.261832,-0.116794,-1.091194,-15.658307,-2.430253,0.112
-0.885496,-6.175573,0.068702,-2.619847,-0.261832,-0.116794,-0.896947,-16.320646,-2.409477,0.112
-1.358779,-5.687023,-0.21374,-2.619847,-0.261832,-0.116794,-0.755707,-16.928267,-2.420335,0.112
-3.229008,-1.374046,-0.748092,-2.619847,-0.261832,-0.116794,-0.823933,-17.052835,-2.49104,0.112
-3.770992,-3.763359,-1.549618,-2.619847,-0.261832,-0.116794,-0.952861,-17.445005,-2.651517,0.112
-3.458015,-4.015267,-1.748092,-2.619847,-0.261832,-0.116794,-1.046736,-17.865391,-2.834222,0.112
-3.114504,-5.175573,-3.770992,-2.619847,-0.261832,-0.116794,-1.102137,-18.41573,-3.243492,0.112
-1.59542,-3.709924,0.251908,-2.619847,-0.261832,-0.116794,-0.987401,-18.801916,-3.202198,0.112
-0.847328,-10.083969,0.366412,-2.619847,-0.261832,-0.116794,-0.788879,-19.901995,-3.148079,0.112
0.984733,-22,7.610687,-2.619847,-0.261832,-0.116794,-0.385166,-22.33667,-2.282601,0.112
-4.641221,-0.816794,-0.801527,-2.619847,-0.261832,-0.116794,-0.61156,-22.398827,-2.359291,0.112
-2.763359,-7.076336,0.351145,-2.619847,-0.261832,-0.116794,-0.627634,-23.16205,-2.306882,0.112
-2.854962,-4.908397,-2.389313,-2.619847,-0.261832,-0.116794,-0.653966,-23.682467,-2.561404,0.112
4.526718,-6.282443,0.396947,-2.619847,-0.261832,-0.116794,0.146449,-24.356773,-2.503865,0.112
-1.022901,0.916031,2.305344,-2.619847,-0.261832,-0.116794,0.325307,-24.224854,-2.232586,0.112
6.763359,9.748092,2.89313,-2.619847,-0.261832,-0.116794,1.376226,-23.103743,-1.895474,0.112
-0.167939,-3.267176,1.870229,-2.619847,-0.261832,-0.116794,1.65084,-23.44034,-1.672927,0.112
1.755725,-5.610687,1.748092,-2.619847,-0.261832,-0.116794,2.140904,-24.039412,-1.46406,0.112
-19.274809,-7.572519,-1.687023,-2.619847,-0.261832,-0.116794,0.275548,-24.85821,-1.639926,0.112
-1.580153,-26.549618,0.129771,-2.619847,-0.261832,-0.116794,0.391994,-27.802441,-1.612311,0.112
6.938931,32.244275,0.312977,-2.619847,-0.261832,-0.116794,1.462577,-24.161757,-1.564176,0.112
-4.748092,-6.908397,-0.465649,-2.619847,-0.261832,-0.116794,1.224214,-24.906172,-1.603248,0.112
-3.580153,-3.40458,-0.274809,-2.619847,-0.261832,-0.116794,1.11666,-25.25816,-1.620946,0.112
-2.167939,-2.633588,0.053435,-2.619847,-0.261832,-0.116794,1.167273,-25.523798,-1.60188,0.112
-3.091603,-1.076336,-1.122137,-2.619847,-0.261832,-0.116794,1.114437,-25.615021,-1.714479,0.112
-2.877863,-2.480916,0.167939,-2.619847,-0.261832,-0.116794,1.085539,-25.86356,-1.682589,0.112
-2.290076,-2.839695,-0.129771,-2.619847,-0.261832,-0.116794,1.122473,-26.152279,-1.684042,0.112
-2.519084,-3.885496,-2.007634,-2.619847,-0.261832,-0.116794,1.133759,-26.55813,-1.895816,0.112
-3.641221,-3.442748,0.366412,-2.619847,-0.261832,-0.116794,1.019365,-26.914392,-1.841697,0.112
-4.496183,-4.007634,0.167939,-2.619847,-0.261832,-0.116794,0.809215,-27.333921,-1.809807,0.112
-2.435115,-5.984733,0.137405,-2.619847,-0.261832,-0.116794,0.829905,-27.974888,-1.781337,0.112
-2.725191,-9.137405,1.122137,-2.619847,-0.261832,-0.116794,0.818107,-28.968952,-1.642576,0.112
-1.954198,-1.29771,-1.679389,-2.619847,-0.261832,-0.116794,0.89266,-29.08497,-1.817587,0.112
-3.633588,-2.122137,-1.290076,-2.619847,-0.261832,-0.116794,0.779121,-29.293324,-1.948995,0.112
-2.083969,-4.022901,0.053435,-2.619847,-0.261832,-0.116794,0.839139,-29.714563,-1.929929,0.112
-2.145038,-3.030534,0.458015,-2.619847,-0.261832,-0.116794,0.892318,-30.024658,-1.86555,0.112
-2.305344,-4.679389,0.045802,-2.619847,-0.261832,-0.116794,0.927542,-30.519424,-1.84734,0.112
-4.877863,0.732824,-2.251908,-2.619847,-0.261832,-0.116794,0.674644,-30.408024,-2.086473,0.112
-2.984733,-3.580153,0.412214,-2.619847,-0.261832,-0.116794,0.633777,-30.779675,-2.027224,0.112
-1.381679,-5.305344,0.931298,-2.619847,-0.261832,-0.116794,0.772452,-31.344549,-1.909837,0.112
-0.862595,-7.580153,0.519084,-2.619847,-0.261832,-0.116794,0.969264,-32.1642,-1.838619,0.112
-2.29771,3.274809,-0.122137,-2.619847,-0.261832,-0.116794,1.005344,-31.768097,-1.839218,0.112
-4.236641,-2.419847,-0.770992,-2.619847,-0.261832,-0.116794,0.824263,-32.009792,-1.912488,0.112
-3.183206,-1.526718,0.198473,-2.619847,-0.261832,-0.116794,0.761166,-32.151463,-1.877178,0.112
-0.938931,-1.045802,0.59542,-2.619847,-0.261832,-0.116794,0.949429,-32.239265,-1.79741,0.112
-2.580153,-0.541985,-0.175573,-2.619847,-0.261832,-0.116794,0.953875,-32.270641,-1.803993,0.112
-3.80916,1.954198,-0.206107,-2.619847,-0.261832,-0.116794,0.820672,-32.022449,-1.813996,0.112
-3.862595,13.19084,-1.152672,-2.619847,-0.261832,-0.116794,0.681484,-30.515749,-1.930015,0.112
-2.801527,10.717557,-0.183206,-2.619847,-0.261832,-0.116794,0.661136,-29.286057,-1.937453,0.112
-1.633588,6.435115,-0.007634,-2.619847,-0.261832,-0.116794,0.771597,-28.535999,-1.925227,0.112
0.19084,6.564885,2.824427,-2.619847,-0.261832,-0.116794,1.086394,-27.771406,-1.59581,0.112
-2.625954,15.122137,0.473282,-2.619847,-0.261832,-0.116794,1.08571,-26.048401,-1.529721,0.112
-1.564885,13.282443,1.572519,-2.619847,-0.261832,-0.116794,1.203866,-24.531443,-1.340518,0.112
-1.580153,7.496183,6.427481,-2.619847,-0.261832,-0.116794,1.320312,-23.662544,-0.60756,0.112
-2.824427,8.450382,1.175573,-2.619847,-0.261832,-0.116794,1.297399,-22.686777,-0.462815,0.112
-2.091603,12.709924,-2.251908,-2.619847,-0.261832,-0.116794,1.356562,-21.23394,-0.701947,0.112
-0.465649,13.480916,2.519084,-2.619847,-0.261832,-0.116794,1.597832,-19.694752,-0.406729,0.112
-2.40458,9.549618,-0.618321,-2.619847,-0.261832,-0.116794,1.621942,-18.595871,-0.4629,0.112
-4.900763,8.091603,-0.366412,-2.619847,-0.261832,-0.116794,1.36648,-17.660286,-0.490857,0.112
-2.816794,-3.59542,6.732824,-2.619847,-0.261832,-0.116794,1.344422,-18.033648,0.2763,0.112
-3.320611,7.832061,-0.725191,-2.619847,-0.261832,-0.116794,1.265936,-17.127131,0.20816,0.112
-2.343511,7.725191,-1.21374,-2.619847,-0.261832,-0.116794,1.296886,-16.232584,0.085302,0.112
-2.755725,7.534351,-0.587786,-2.619847,-0.261832,-0.116794,1.281667,-15.359412,0.03255,0.112
-4.335878,14.70229,-2.381679,-2.619847,-0.261832,-0.116794,1.089472,-13.683431,-0.221117,0.112
-3.160305,10.870229,-0.480916,-2.619847,-0.261832,-0.116794,1.028941,-12.43664,-0.261898,0.112
-1.854962,10.328244,3.175573,-2.619847,-0.261832,-0.116794,1.114608,-11.250551,0.106847,0.112
-2.946565,22.206107,1.030534,-2.619847,-0.261832,-0.116794,1.078015,-8.734141,0.235347,0.112
-1.396947,12.717557,-0.503817,-2.619847,-0.261832,-0.116794,1.21498,-7.28045,0.192001,0.112
-1.954198,16.78626,-0.465649,-2.619847,-0.261832,-0.116794,1.289533,-5.371064,0.152929,0.112
-4.030534,14.412214,1.717557,-2.619847,-0.261832,-0.116794,1.131536,-3.727571,0.358376,0.112
-2.038168,-3.244275,-0.022901,-2.619847,-0.261832,-0.116794,1.196684,-4.061604,0.368892,0.112
-3.061069,20.496183,-0.381679,-2.619847,-0.261832,-0.116794,1.147267,-1.736706,0.339225,0.112
-3.068702,5.664122,1.274809,-2.619847,-0.261832,-0.116794,1.096995,-1.072999,0.495085,0.112
-3.870229,15.137405,-1.312977,-2.619847,-0.261832,-0.116794,0.956953,0.651715,0.361112,0.112
-3.801527,29.21374,-0.618321,-2.619847,-0.261832,-0.116794,0.824605,3.952979,0.304941,0.112
-4.068702,10.015267,-0.030534,-2.619847,-0.261832,-0.116794,0.662333,5.104014,0.314602,0.112
-2.732824,8.648855,-0.335878,-2.619847,-0.261832,-0.116794,0.649679,6.102012,0.290065,0.112
-1.870229,1.381679,-0.358779,-2.619847,-0.261832,-0.116794,0.733637,6.286085,0.262963,0.112
-2.480916,0.366412,-0.290076,-2.619847,-0.261832,-0.116794,0.749197,6.356448,0.243555,0.112
-0.748092,-2.709924,-0.152672,-2.619847,-0.261832,-0.116794,0.958834,6.082262,0.239537,0.112
-2.442748,-0.229008,-0.129771,-2.619847,-0.261832,-0.116794,0.978669,6.085938,0.238083,0.112
-2.625954,-0.114504,-0.091603,-2.619847,-0.261832,-0.116794,0.977985,6.102439,0.240905,0.112
-2.664122,0.236641,-0.19084,-2.619847,-0.261832,-0.116794,0.973026,6.158268,0.232611,0.112
-2.534351,-0.137405,-0.129771,-2.619847,-0.261832,-0.116794,0.982602,6.172204,0.231158,0.112
-2.389313,-0.259542,-0.167939,-2.619847,-0.261832,-0.116794,1.008421,6.172461,0.22543,0.112
-2.671756,-0.305344,-0.21374,-2.619847,-0.261832,-0.116794,1.002608,6.167587,0.214572,0.112
-2.740458,-0.366412,-0.229008,-2.619847,-0.261832,-0.116794,0.989099,6.155874,0.202004,0.112
-2.671756,-0.175573,-0.534351,-2.619847,-0.261832,-0.116794,0.983286,6.165535,0.155237,0.112
-2.610687,-0.236641,-0.328244,-2.619847,-0.261832,-0.116794,0.984312,6.168356,0.131555,0.112
-2.770992,-0.328244,-0.152672,-2.619847,-0.261832,-0.116794,0.967383,6.160918,0.127537,0.112
-2.763359,-0.320611,-0.145038,-2.619847,-0.261832,-0.116794,0.95131,6.154335,0.124373,0.112
-2.519084,-0.51145,-0.145038,-2.619847,-0.261832,-0.116794,0.962596,6.126378,0.12121,0.112
-2.671756,-0.435115,-0.099237,-2.619847,-0.261832,-0.116794,0.956782,6.10697,0.123176,0.112
-2.648855,-0.061069,-0.091603,-2.619847,-0.261832,-0.116794,0.953533,6.129456,0.125998,0.112
-2.725191,-0.259542,-0.099237,-2.619847,-0.261832,-0.116794,0.941734,6.129712,0.127964,0.112
-2.694656,-0.251908,-0.068702,-2.619847,-0.261832,-0.116794,0.933356,6.130824,0.13335,0.112
