MPU6050,initialized,,,,,,,,,,,,,,,,
-2.694656,-0.244275,-0.030534,-3.045802,0.19084,-0.372519,-2.694656,-0.244275,-0.030534,0.134277,-0.003662,1.076155,0.142505,0.001172,1.067499,-1.298537,-3.904331,0.350534
-2.916031,0.038168,-0.167939,-3.045802,0.19084,-0.376031,0.03812519,-2.9168,-0.167939,0.131348,-0.003418,1.068664,0.142505,0.001172,1.067499,-0.07884,-3.73334,0.375084
-2.694656,-0.335878,-0.10687,-3.045802,0.19084,-0.372519,-2.694656,-0.335878,-0.10687,0.130127,0.001221,1.067554,0.142505,0.001172,1.067499,0.114704,-3.799038,0.478046
-2.839695,-0.221374,-0.160305,-3.045802,0.19084,-0.372519,-2.839695,-0.221374,-0.160305,0.132812,-0.003174,1.067832,0.142505,0.001172,1.067499,0.000463,-3.886966,0.503511
-2.763359,-0.335878,-0.076336,-3.045802,0.19084,-0.372519,-2.763359,-0.335878,-0.076336,0.134521,-0.003662,1.076155,0.142505,0.001172,1.067499,0.00965,-3.943097,0.539053
-2.778626,-0.312977,-0.198473,-3.045802,0.19084,-0.372519,-2.778626,-0.312977,-0.198473,0.136719,-0.000732,1.072271,0.142505,0.001172,1.067499,0.102684,-4.042523,0.559939
-2.519084,-0.305344,-0.290076,-3.045802,0.19084,-0.372519,-2.519084,-0.305344,-0.290076,0.134766,-0.000732,1.067277,0.142505,0.001172,1.067499,0.149768,-4.037061,0.569832
-2.824427,-0.328244,-0.10687,-3.045802,0.19084,-0.372519,-2.824427,-0.328244,-0.10687,0.132812,0,1.072271,0.142505,0.001172,1.067499,0.164389,-4.001616,0.60171
-2.78626,-0.221374,-0.129771,-3.045802,0.19084,-0.372519,-2.78626,-0.221374,-0.129771,0.137451,0.00293,1.077265,0.142505,0.001172,1.067499,0.260161,-4.125167,0.63084
-2.717557,-0.206107,-0.183206,-3.045802,0.19084,-0.372519,-2.717557,-0.206107,-0.183206,0.133057,-0.004639,1.07449,0.142505,0.001172,1.067499,0.082394,-4.041996,0.653557
-2.687023,-0.10687,-0.038168,-3.045802,0.19084,-0.372519,-2.687023,-0.10687,-0.038168,0.133789,0.002441,1.070606,0.142505,0.001172,1.067499,0.294756,-4.085902,0.693679
-2.725191,-0.122137,-0.083969,-3.045802,0.19084,-0.372519,-2.725191,-0.122137,-0.083969,0.134033,0.005615,1.073935,0.142505,0.001172,1.067499,0.396163,-4.101043,0.728305
-2.801527,-0.259542,-0.114504,-3.045802,0.19084,-0.372519,-2.801527,-0.259542,-0.114504,0.13501,-0.002197,1.062838,0.142505,0.001172,1.067499,0.197225,-4.199011,0.759267
-2.526718,-0.335878,-0.129771,-3.045802,0.19084,-0.372519,-2.526718,-0.335878,-0.129771,0.139893,0.000244,1.071161,0.142505,0.001172,1.067499,0.310613,-4.335845,0.788397
-2.717557,-0.183206,-0.045802,-3.045802,0.19084,-0.372519,-2.717557,-0.183206,-0.045802,0.133789,-0.000488,1.077265,0.142505,0.001172,1.067499,0.299343,-4.168549,0.827603
-2.717557,-0.259542,-0.175573,-3.045802,0.19084,-0.372519,-2.717557,-0.259542,-0.175573,0.131592,0.003418,1.071993,0.142505,0.001172,1.067499,0.423364,-4.159529,0.851237
-2.664122,-0.282443,-0.221374,-3.045802,0.19084,-0.372519,-2.664122,-0.282443,-0.221374,0.137695,0.000488,1.067554,0.142505,0.001172,1.067499,0.371233,-4.364945,0.869374
-2.748092,-0.267176,-0.030534,-3.045802,0.19084,-0.372519,-2.748092,-0.267176,-0.030534,0.132568,0,1.077542,0.142505,0.001172,1.067499,0.370954,-4.223621,0.910412
-2.755725,-0.374046,-0.236641,-3.045802,0.19084,-0.372519,-2.755725,-0.374046,-0.236641,0.137451,-0.001953,1.071993,0.142505,0.001172,1.067499,0.335706,-4.41034,0.926718
-2.725191,-0.282443,-0.343511,-3.045802,0.19084,-0.372519,-2.725191,-0.282443,-0.343511,0.130615,0.001953,1.07671,0.142505,0.001172,1.067499,0.460936,-4.238303,0.930198
-2.656489,-0.145038,-0.015267,-3.045802,0.19084,-0.372519,-2.656489,-0.145038,-0.015267,0.135254,0.000977,1.069774,0.142505,0.001172,1.067499,0.462602,-4.39475,0.973069
-2.763359,-0.229008,-0.030534,-3.045802,0.19084,-0.372519,-2.763359,-0.229008,-0.030534,0.137695,0.00415,1.078652,0.142505,0.001172,1.067499,0.557214,-4.459428,1.014107
-2.671756,-0.244275,-0.137405,-3.045802,0.19084,-0.372519,-2.671756,-0.244275,-0.137405,0.134766,-0.001953,1.070606,0.142505,0.001172,1.067499,0.422661,-4.436365,1.042321
-2.78626,-0.19084,-0.015267,-3.045802,0.19084,-0.372519,-2.78626,-0.19084,-0.015267,0.135498,0.000244,1.078374,0.142505,0.001172,1.067499,0.490112,-4.449647,1.085191
-2.641221,-0.198473,-0.137405,-3.045802,0.19084,-0.372519,-2.641221,-0.198473,-0.137405,0.132812,-0.005127,1.06367,0.142505,0.001172,1.067499,0.37852,-4.451202,1.113405
-2.610687,-0.206107,-0.091603,-3.045802,0.19084,-0.372519,-2.610687,-0.206107,-0.091603,0.131348,-0.007812,1.068942,0.142505,0.001172,1.067499,0.335169,-4.419387,1.147115
-2.709924,-0.076336,0.045802,-3.045802,0.19084,-0.372519,-2.709924,-0.076336,0.045802,0.138916,0.000732,1.077265,0.142505,0.001172,1.067499,0.578218,-4.599077,1.197313
-2.641221,-0.175573,-0.229008,-3.045802,0.19084,-0.372519,-2.641221,-0.175573,-0.229008,0.132568,0.000977,1.072271,0.142505,0.001172,1.067499,0.614347,-4.476751,1.214391
-2.709924,-0.19084,-0.122137,-3.045802,0.19084,-0.372519,-2.709924,-0.19084,-0.122137,0.138428,0.000488,1.070051,0.142505,0.001172,1.067499,0.616038,-4.662286,1.244437
-2.679389,-0.076336,0,-3.045802,0.19084,-0.372519,-2.679389,-0.076336,0,0.137451,-0.001953,1.073935,0.142505,0.001172,1.067499,0.574682,-4.632629,1.289139
-2.832061,-0.236641,-0.137405,-3.045802,0.19084,-0.372519,-2.832061,-0.236641,-0.137405,0.138916,-0.000488,1.068109,0.142505,0.001172,1.067499,0.618659,-4.725887,1.317118
-2.641221,-0.267176,-0.282443,-3.045802,0.19084,-0.372519,-2.641221,-0.267176,-0.282443,0.130615,-0.003174,1.069219,0.142505,0.001172,1.067499,0.581028,-4.532575,1.327927
-2.51145,-0.167939,-0.152672,-3.045802,0.19084,-0.372519,-2.51145,-0.167939,-0.152672,0.13501,-0.001953,1.069219,0.142505,0.001172,1.067499,0.653582,-4.664111,1.354308
-2.839695,-0.114504,-0.152672,-3.045802,0.19084,-0.372519,-2.839695,-0.114504,-0.152672,0.133789,-0.000488,1.067277,0.142505,0.001172,1.067499,0.685477,-4.653455,1.38069
-2.717557,0,-0.167939,-3.045802,0.19084,-0.372519,-2.717557,0,-0.167939,0.13623,-0.001953,1.081426,0.142505,0.001172,1.067499,0.673867,-4.675444,1.40524
-2.80916,-0.435115,-0.175573,-3.045802,0.19084,-0.372519,-2.80916,-0.435115,-0.175573,0.128418,-0.001709,1.070051,0.142505,0.001172,1.067499,0.689842,-4.570328,1.428676
-2.580153,-0.122137,-0.045802,-3.045802,0.19084,-0.372519,-2.580153,-0.122137,-0.045802,0.134033,0.00415,1.068942,0.142505,0.001172,1.067499,0.887101,-4.722296,1.467882
-2.709924,-0.229008,-0.099237,-3.045802,0.19084,-0.372519,-2.709924,-0.229008,-0.099237,0.138916,-0.00415,1.060896,0.142505,0.001172,1.067499,0.676162,-4.910421,1.500676
-2.694656,-0.10687,-0.152672,-3.045802,0.19084,-0.372519,-2.694656,-0.10687,-0.152672,0.133789,-0.001221,1.057844,0.142505,0.001172,1.067499,0.777163,-4.795044,1.527058
-2.572519,-0.305344,-0.259542,-3.045802,0.19084,-0.372519,-2.572519,-0.305344,-0.259542,0.137207,0.001953,1.060064,0.142505,0.001172,1.067499,0.898729,-4.920137,1.540615
-2.648855,-0.19084,-0.053435,-3.045802,0.19084,-0.372519,-2.648855,-0.19084,-0.053435,0.132812,0.002197,1.071993,0.142505,0.001172,1.067499,0.923903,-4.77997,1.578905
-2.870229,-0.061069,-0.083969,-3.045802,0.19084,-0.372519,-2.870229,-0.061069,-0.083969,0.137451,-0.000244,1.075045,0.142505,0.001172,1.067499,0.855929,-4.899071,1.613531
-2.709924,-0.396947,-0.160305,-3.045802,0.19084,-0.372519,-2.709924,-0.396947,-0.160305,0.130371,0.00415,1.066722,0.142505,0.001172,1.067499,1.003668,-4.795389,1.638997
-2.068702,-1.160305,-0.366412,-3.045802,0.19084,-0.372519,-2.068702,-1.160305,-0.366412,0.134277,0,1.0756,0.142505,0.001172,1.067499,0.989305,-4.996297,1.63973
-1.984733,-1.48855,-0.29771,-3.045802,0.19084,-0.372519,-1.984733,-1.48855,-0.29771,0.137451,-0.002441,1.076987,0.142505,0.001172,1.067499,0.993066,-5.195312,1.648707
-1.473282,-4.755725,-0.580153,-3.045802,0.19084,-0.372519,-1.473282,-4.755725,-0.580153,0.149658,0.010742,1.053683,0.142505,0.001172,1.067499,1.475098,-6.093315,1.623791
-1.931298,-25.114504,0.755725,-3.045802,0.19084,-0.372519,-1.931298,-25.114504,0.755725,0.189697,0.002441,1.02594,0.142505,0.001172,1.067499,1.290608,-10.029298,1.75918
-2.572519,-10.664122,0.160305,-3.045802,0.19084,-0.372519,-2.572519,-10.664122,0.160305,0.199463,0.008545,1.062838,0.142505,0.001172,1.067499,1.442675,-9.890087,1.823119
-2.198473,-11.183206,0.083969,-3.045802,0.19084,-0.372519,-2.198473,-11.183206,0.083969,0.221924,0.004883,1.050909,0.142505,0.001172,1.067499,1.418746,-11.251322,1.877898
-2.40458,-0.862595,-2.083969,-3.045802,0.19084,-0.372519,-2.40458,-0.862595,-2.083969,0.237793,0.007324,1.033153,0.142505,0.001172,1.067499,1.514835,-11.213922,1.672524
-2.541985,-7.755725,0.160305,-3.045802,0.19084,-0.372519,-2.541985,-7.755725,0.160305,0.244385,0.011963,1.044805,0.142505,0.001172,1.067499,1.661733,-12.205775,1.736463
-2.549618,-9.885496,1.282443,-3.045802,0.19084,-0.372519,-2.549618,-9.885496,1.282443,0.265137,0.004639,1.036205,0.142505,0.001172,1.067499,1.49129,-13.532208,1.935058
-2.450382,-6.114504,0.099237,-3.045802,0.19084,-0.372519,-2.450382,-6.114504,0.099237,0.272949,0.016357,1.031211,0.142505,0.001172,1.067499,1.85911,-13.919959,1.991669
-2.48855,-4.885496,-0.51145,-3.045802,0.19084,-0.372519,-2.48855,-4.885496,-0.51145,0.287842,0.011963,1.043695,0.142505,0.001172,1.067499,1.764219,-14.447634,1.974997
-2.70229,-6.480916,0.236641,-3.045802,0.19084,-0.372519,-2.70229,-6.480916,0.236641,0.302734,0.010742,1.03676,0.142505,0.001172,1.067499,1.740476,-15.373461,2.048096
-2.656489,-5.59542,0.358779,-3.045802,0.19084,-0.372519,-2.656489,-5.59542,0.358779,0.314453,0.014648,1.033708,0.142505,0.001172,1.067499,1.875699,-15.988063,2.135852
-2.748092,-4.267176,0.152672,-3.045802,0.19084,-0.372519,-2.748092,-4.267176,0.152672,0.318359,0.009033,1.020946,0.142505,0.001172,1.067499,1.735596,-16.375937,2.198875
-2.526718,-4.091603,0.030534,-3.045802,0.19084,-0.372519,-2.526718,-4.091603,0.030534,0.32959,0.009277,1.026217,0.142505,0.001172,1.067499,1.785537,-16.865583,2.247241
-3.076336,-8.274809,0.160305,-3.045802,0.19084,-0.372519,-3.076336,-8.274809,0.160305,0.335693,0.00708,1.026217,0.142505,0.001172,1.067499,1.689392,-17.778839,2.31118
-3.129771,-6.832061,0.206107,-3.045802,0.19084,-0.372519,-3.129771,-6.832061,0.206107,0.356689,0.011963,1.027604,0.142505,0.001172,1.067499,1.816994,-18.627483,2.380615
-2.564885,-5.045802,0.221374,-3.045802,0.19084,-0.372519,-2.564885,-5.045802,0.221374,0.366943,0.007568,1.010404,0.142505,0.001172,1.067499,1.760833,-19.243336,2.451882
-2.183206,-5.610687,0.335878,-3.045802,0.19084,-0.372519,-2.183206,-5.610687,0.335878,0.377197,0.008057,1.01401,0.142505,0.001172,1.067499,1.84852,-19.847895,2.53689
-2.137405,-5.251908,0.374046,-3.045802,0.19084,-0.372519,-2.137405,-5.251908,0.374046,0.388184,0.012695,0.981273,0.142505,0.001172,1.067499,2.048774,-20.741838,2.626478
-2.625954,-4.160305,1.137405,-3.045802,0.19084,-0.372519,-2.625954,-4.160305,1.137405,0.399658,0.011963,0.98599,0.142505,0.001172,1.067499,2.021602,-21.178097,2.807669
-2.908397,-3.007634,0.175573,-3.045802,0.19084,-0.372519,-2.908397,-3.007634,0.175573,0.406494,0.013428,1.0043,0.142505,0.001172,1.067499,2.048342,-21.286327,2.87344
-2.870229,-4.839695,1.679389,-3.045802,0.19084,-0.372519,-2.870229,-4.839695,1.679389,0.422607,0.011963,0.994313,0.142505,0.001172,1.067499,2.022815,-22.193663,3.119669
-3.10687,-5.977099,1.412214,-3.045802,0.19084,-0.372519,-3.10687,-5.977099,1.412214,0.427734,0.002686,0.967957,0.142505,0.001172,1.067499,1.73978,-23.03952,3.333837
-2.725191,-3.832061,0.152672,-3.045802,0.19084,-0.372519,-2.725191,-3.832061,0.152672,0.431885,0.010498,0.978777,0.142505,0.001172,1.067499,2.009691,-23.136175,3.396859
-3.091603,-3.320611,0.152672,-3.045802,0.19084,-0.372519,-3.091603,-3.320611,0.152672,0.444092,0.00293,0.967957,0.142505,0.001172,1.067499,1.76441,-23.734671,3.459882
-2.89313,-3.335878,0.183206,-3.045802,0.19084,-0.372519,-2.89313,-3.335878,0.183206,0.442627,0.008545,0.97295,0.142505,0.001172,1.067499,1.950364,-23.85533,3.526569
-2.129771,-1.816794,0.175573,-3.045802,0.19084,-0.372519,-2.129771,-1.816794,0.175573,0.452881,0.006104,0.959356,0.142505,0.001172,1.067499,1.981792,-24.2889,3.59234
-2.816794,-3.396947,0.007634,-3.045802,0.19084,-0.372519,-2.816794,-3.396947,0.007634,0.460449,0.01001,0.976835,0.142505,0.001172,1.067499,2.065602,-24.582247,3.637959
-2.541985,-3.633588,0.259542,-3.045802,0.19084,-0.372519,-2.541985,-3.633588,0.259542,0.463867,-0.002441,0.958247,0.142505,0.001172,1.067499,1.745782,-25.122921,3.713806
-2.801527,-2.793893,0.458015,-3.045802,0.19084,-0.372519,-2.801527,-2.793893,0.458015,0.468994,0.002441,0.964073,0.142505,0.001172,1.067499,1.890402,-25.307102,3.81347
-1.40458,-5.343511,0.854962,-3.045802,0.19084,-0.372519,-1.40458,-5.343511,0.854962,0.480713,0.00415,0.967957,0.142505,0.001172,1.067499,2.12298,-26.026369,3.960768
-2.480916,-3.694656,0.267176,-3.045802,0.19084,-0.372519,-2.480916,-3.694656,0.267176,0.492676,0.006104,0.952698,0.142505,0.001172,1.067499,2.15299,-26.627916,4.037531
-2.70229,-3.381679,0.007634,-3.045802,0.19084,-0.372519,-2.70229,-3.381679,0.007634,0.488037,0.006592,0.969066,0.142505,0.001172,1.067499,2.171652,-26.516146,4.083149
-2.541985,-3.587786,0.877863,-3.045802,0.19084,-0.372519,-2.541985,-3.587786,0.877863,0.499512,0.004639,0.93633,0.142505,0.001172,1.067499,2.158557,-27.42956,4.233195
-2.526718,-4.022901,0.206107,-3.045802,0.19084,-0.372519,-2.526718,-4.022901,0.206107,0.511475,0.013184,0.941878,0.142505,0.001172,1.067499,2.449657,-27.919777,4.30263
-2.679389,-4.648855,0.503817,-3.045802,0.19084,-0.372519,-2.679389,-4.648855,0.503817,0.510742,0.008789,0.928839,0.142505,0.001172,1.067499,2.332589,-28.399128,4.407791
-2.160305,-5.10687,0.335878,-3.045802,0.19084,-0.372519,-2.160305,-5.10687,0.335878,0.529053,0.004883,0.921903,0.142505,0.001172,1.067499,2.297524,-29.26738,4.492798
-2.534351,-5.267176,0.251908,-3.045802,0.19084,-0.372519,-2.534351,-5.267176,0.251908,0.533203,0.014648,0.919129,0.142505,0.001172,1.067499,2.61057,-29.737354,4.567729
-2.374046,-5.992366,0.610687,-3.045802,0.19084,-0.372519,-2.374046,-5.992366,0.610687,0.543945,0.01001,0.919961,0.142505,0.001172,1.067499,2.515657,-30.390572,4.685714
-2.366412,-7.274809,0.312977,-3.045802,0.19084,-0.372519,-2.366412,-7.274809,0.312977,0.549561,0.007324,0.924123,0.142505,0.001172,1.067499,2.47223,-30.988159,4.767974
-3.496183,-6.969466,0.229008,-3.045802,0.19084,-0.372519,-3.496183,-6.969466,0.229008,0.564209,0.005859,0.919684,0.142505,0.001172,1.067499,2.332889,-31.79414,4.840157
-2.679389,-4.259542,0.099237,-3.045802,0.19084,-0.372519,-2.679389,-4.259542,0.099237,0.580322,0.006104,0.892495,0.142505,0.001172,1.067499,2.417278,-32.650795,4.896768
-2.625954,-3.534351,0.137405,-3.045802,0.19084,-0.372519,-2.625954,-3.534351,0.137405,0.583984,0.013184,0.897489,0.142505,0.001172,1.067499,2.670554,-32.839001,4.957959
-2.603053,-4.229008,0.526718,-3.045802,0.19084,-0.372519,-2.603053,-4.229008,0.526718,0.585205,0.011475,0.89305,0.142505,0.001172,1.067499,2.645772,-33.238609,5.065867
-2.725191,-2.145038,0.114504,-3.045802,0.19084,-0.372519,-2.725191,-2.145038,0.114504,0.584961,0.006104,0.88556,0.142505,0.001172,1.067499,2.487056,-33.359802,5.12431
-2.625954,-5.770992,0.29771,-3.045802,0.19084,-0.372519,-2.625954,-5.770992,0.29771,0.592529,0.009033,0.880566,0.142505,0.001172,1.067499,2.614627,-34.179432,5.204737
-2.229008,-7.10687,0.748092,-3.045802,0.19084,-0.372519,-2.229008,-7.10687,0.748092,0.607178,0.005859,0.85532,0.142505,0.001172,1.067499,2.58983,-35.414768,5.339211
-2.251908,-3.656489,0.198473,-3.045802,0.19084,-0.372519,-2.251908,-3.656489,0.198473,0.619873,0.006348,0.866417,0.142505,0.001172,1.067499,2.64972,-35.544174,5.40773
-2.78626,-0.374046,-0.068702,-3.045802,0.19084,-0.372519,-2.78626,-0.374046,-0.068702,0.620117,0.01416,0.870024,0.142505,0.001172,1.067499,2.889571,-35.328747,5.444188
-2.458015,-4.862595,0.221374,-3.045802,0.19084,-0.372519,-2.458015,-4.862595,0.221374,0.628662,0.012207,0.867527,0.142505,0.001172,1.067499,2.881393,-36.12653,5.515455
-2.320611,-6.496183,0.435115,-3.045802,0.19084,-0.372519,-2.320611,-6.496183,0.435115,0.637695,0.006592,0.847829,0.142505,0.001172,1.067499,2.752799,-37.136364,5.612371
-2.824427,-2.526718,0.229008,-3.045802,0.19084,-0.372519,-2.824427,-2.526718,0.229008,0.642822,0.012451,0.82508,0.142505,0.001172,1.067499,2.945411,-37.546875,5.684554
-2.748092,-0.854962,-0.083969,-3.045802,0.19084,-0.372519,-2.748092,-0.854962,-0.083969,0.646729,0.020996,0.846442,0.142505,0.001172,1.067499,3.246033,-37.236431,5.71918
-2.305344,-1.977099,0.022901,-3.045802,0.19084,-0.372519,-2.305344,-1.977099,0.022901,0.648682,0.005127,0.837287,0.142505,0.001172,1.067499,2.781975,-37.630142,5.76663
-0.961832,-6.351145,1.824427,-3.045802,0.19084,-0.372519,-0.961832,-6.351145,1.824427,0.655029,0.013428,0.835345,0.142505,0.001172,1.067499,3.272666,-38.451088,6.030264
-1.938931,-4.587786,0.885496,-3.045802,0.19084,-0.372519,-1.938931,-4.587786,0.885496,0.660645,0.006836,0.824525,0.142505,0.001172,1.067499,3.0575,-38.934166,6.181226
-2.21374,-4.251908,0.251908,-3.045802,0.19084,-0.372519,-2.21374,-4.251908,0.251908,0.671875,0.008057,0.809266,0.142505,0.001172,1.067499,3.138622,-39.678959,6.256157
-1.564885,-5.610687,1.21374,-3.045802,0.19084,-0.372519,-1.564885,-5.610687,1.21374,0.675537,0.004883,0.802885,0.142505,0.001172,1.067499,3.155436,-40.297226,6.446508
-2.923664,-3.687023,0.274809,-3.045802,0.19084,-0.372519,-2.923664,-3.687023,0.274809,0.688477,0.023438,0.823138,0.142505,0.001172,1.067499,3.722497,-40.32526,6.524188
-2.21374,-1.389313,0.534351,-3.045802,0.19084,-0.372519,-2.21374,-1.389313,0.534351,0.694092,0.010498,0.786239,0.142505,0.001172,1.067499,3.382025,-41.051037,6.633012
-3.259542,2.48855,0.015267,-3.045802,0.19084,-0.372519,-3.259542,2.48855,0.015267,0.693115,0.013428,0.781523,0.142505,0.001172,1.067499,3.416127,-40.745193,6.679546
-2.427481,-1.335878,0.19084,-3.045802,0.19084,-0.372519,-2.427481,-1.335878,0.19084,0.685547,0.01709,0.809266,0.142505,0.001172,1.067499,3.616777,-40.413559,6.746586
-0.625954,-5.259542,2.335878,-3.045802,0.19084,-0.372519,-0.625954,-5.259542,2.335878,0.697754,0.003418,0.7732,0.142505,0.001172,1.067499,3.390596,-41.87727,7.071594
-2.580153,-1.977099,-0.015267,-3.045802,0.19084,-0.372519,-2.580153,-1.977099,-0.015267,0.699219,0.01709,0.791233,0.142505,0.001172,1.067499,3.793314,-41.508945,7.114464
-1.969466,-5.480916,0.389313,-3.045802,0.19084,-0.372519,-1.969466,-5.480916,0.389313,0.704346,0.010986,0.794285,0.142505,0.001172,1.067499,3.672091,-42.110573,7.205884
-2.381679,-4.351145,0.503817,-3.045802,0.19084,-0.372519,-2.381679,-4.351145,0.503817,0.711182,0.013428,0.772368,0.142505,0.001172,1.067499,3.788979,-42.850872,7.311044
-1.78626,-3.061069,0.885496,-3.045802,0.19084,-0.372519,-1.78626,-3.061069,0.885496,0.721436,0.018066,0.756832,0.142505,0.001172,1.067499,4.086005,-43.4617,7.462006
-2.671756,-0.954198,0.366412,-3.045802,0.19084,-0.372519,-2.671756,-0.954198,0.366412,0.718994,0.003174,0.761271,0.142505,0.001172,1.067499,3.491027,-43.275799,7.550678
-2.778626,-1.748092,0.167939,-3.045802,0.19084,-0.372519,-2.778626,-1.748092,0.167939,0.725586,0.015869,0.750451,0.142505,0.001172,1.067499,3.986912,-43.77211,7.615533
-2.442748,-2.274809,0.618321,-3.045802,0.19084,-0.372519,-2.442748,-2.274809,0.618321,0.723877,0.011719,0.751838,0.142505,0.001172,1.067499,3.884039,-43.892921,7.734434
-2.717557,-0.938931,0.030534,-3.045802,0.19084,-0.372519,-2.717557,-0.938931,0.030534,0.730469,0.008789,0.763213,0.142505,0.001172,1.067499,3.770643,-43.796177,7.7828
-2.366412,-3.022901,0.366412,-3.045802,0.19084,-0.372519,-2.366412,-3.022901,0.366412,0.729248,0.01709,0.753503,0.142505,0.001172,1.067499,4.152222,-44.270641,7.871471
-2.625954,-1.480916,0.061069,-3.045802,0.19084,-0.372519,-2.625954,-1.480916,0.061069,0.737061,0.012695,0.749064,0.142505,0.001172,1.067499,3.997687,-44.517246,7.923502
-2.381679,-2.549618,0.503817,-3.045802,0.19084,-0.372519,-2.381679,-2.549618,0.503817,0.737549,0.01709,0.734915,0.142505,0.001172,1.067499,4.232769,-45.026608,8.028663
-2,-3.022901,0.320611,-3.045802,0.19084,-0.372519,-2,-3.022901,0.320611,0.748047,0.010254,0.739631,0.142505,0.001172,1.067499,4.09346,-45.492588,8.182189
-2.916031,-0.236641,-0.030534,-3.045802,0.19084,-0.372519,-2.916031,-0.236641,-0.030534,0.748779,0.009277,0.73214,0.142505,0.001172,1.067499,4.012142,-45.511089,8.223228
