0,-45,9,0,76,0,0
0,-45,-20,0,80,-1,0
0,-45,32,0,84,1,0
0,-45,63,0,88,1,0
0,-45,73,0,92,1,0
0,-45,62,0,96,0,0
0,-45,30,0,100,0,0
0,-45,78,0,104,2,0
0,-45,105,0,108,2,0
0,-45,112,0,111,2,0
0,-45,98,0,115,1,0
0,-45,63,0,119,0,0
0,-45,109,0,123,3,0
0,-45,134,0,127,3,0
0,-45,138,0,131,2,0
0,-45,122,0,135,2,0
0,-45,85,0,139,0,0
0,-45,128,0,143,3,0
0,-45,151,0,147,3,0
0,-45,154,0,151,3,0
0,-45,135,0,155,2,0
0,-45,96,0,159,1,0
0,-45,138,0,163,3,0
0,-45,159,0,167,3,0
0,-45,159,0,171,3,0
0,-45,139,0,175,2,0
0,-45,98,0,179,1,0
0,-45,137,0,183,3,0
0,-45,156,0,187,3,0
0,-45,155,0,191,2,0
0,-45,133,0,195,2,0
0,-45,89,0,199,0,0
0,-45,127,0,203,3,0
0,-45,144,0,207,3,0
0,-45,141,0,211,2,0
0,-45,116,0,215,1,0
0,-45,71,0,219,0,0
0,-45,107,0,223,2,0
0,-45,122,0,227,2,0
0,-45,116,0,231,2,0
0,-45,90,0,235,1,0
0,-45,43,0,239,0,0
0,-45,76,0,243,2,0
0,-45,88,0,247,1,0
0,-45,80,0,251,1,0
0,-45,50,0,255,0,0
0,-45,101,0,259,2,0
0,-45,131,0,263,3,0
0,-45,141,0,267,2,0
0,-45,129,0,271,2,0
0,-45,98,0,275,1,0
0,-45,146,0,279,3,0
0,-45,175,0,283,3,0
0,-45,182,0,287,3,0
0,-45,169,0,291,3,0
0,-45,135,0,295,1,0
0,-45,183,0,299,4,0
0,-45,209,0,303,4,0
0,-45,215,0,307,4,0
0,-45,201,0,311,3,0
0,-45,165,0,315,2,0
0,-45,211,0,319,5,0
0,-45,236,0,323,5,0
0,-45,240,0,327,4,0
0,-45,224,0,330,4,0
0,-45,187,0,334,2,0
0,-45,231,0,338,5,0
0,-45,255,0,342,5,0
0,-45,258,0,346,5,0
0,-45,240,0,350,4,0
0,-45,201,0,354,3,0
0,-45,244,0,358,5,0
