MPU6050,initialized,,,,,,,,,,,,,,,,,
-2.755725,-0.129771,0.045802,-2.744275,-0.225954,0.009924,-2.755725,-0.129771,0.045802,0.063477,0.020508,1.063393,0.06272,0.021777,1.068969,0.784984,-2.773594,-0.031627,
-2.618321,-0.290076,-0.175573,-2.744275,-0.225954,0.009924,-2.618321,-0.290076,-0.175573,0.064941,0.021484,1.063948,0.06272,0.021777,1.068969,0.832899,-2.840376,-0.053887,
-2.80916,-0.473282,-0.129771,-2.744275,-0.225954,0.009924,-2.80916,-0.473282,-0.129771,0.061035,0.01416,1.063116,0.06272,0.021777,1.068969,0.51179,-2.685397,-0.07065,
-2.748092,-0.29771,0.068702,-2.744275,-0.225954,0.009924,-2.748092,-0.29771,0.068702,0.068848,0.020264,1.067,0.06272,0.021777,1.068969,0.77307,-3.007431,-0.063597,
-2.778626,-0.335878,0.015267,-2.744275,-0.225954,0.009924,-2.778626,-0.335878,0.015267,0.066406,0.014893,1.06367,0.06272,0.021777,1.068969,0.542844,-2.915672,-0.062956,
-3.801527,3.427481,0.015267,-2.744275,-0.225954,0.009924,-3.801527,3.427481,0.015267627,0.02,0.064209,1777,1.068969,0.417663,-2.6355200.013184,1.066722,0,-0.062315,
-4.435115,1.89313,0.122137,-2.744275,-0.225954,0.009924,-4.435115,1.89313,0.122137,0.050049,0.020996,1.068387,0.06272,0.021777,1.068969,0.69731,-2.012035,-0.048961,
-3.465649,0.870229,0.145038,-2.744275,-0.225954,0.009924,-3.465649,0.870229,0.145038,0.046631,0.012207,11777,1.0689.068942,0.06272,0.0269,0.325961,-1.863198,-0.032882,
-2.740458,-0.129771,-0.122137,-2.744275,-0.225954,0.009924,-2.740458,-0.129771,-0.122137,0.050537,0.013428,1.061174,0.06272,0.021777,1.068969,0.399863,-2.067648,-0.048598,
-2.755725,-0.236641,-0.114504,-2.744275,-0.225954,0.009924,-2.755725,-0.236641,-0.114504,0.051025,0.011719,1.06367,0.06272,0.021777,1.068969,0.323677,-2.086417,-0.063529,
-2.740458,-0.312977,-0.122137,-2.744275,-0.225954,0.009924,-2.740458,-0.312977,-0.122137,0.060059,0.014648,1.068109,0.06272,0.021777,1.068969,0.447742,-2.467714,-0.079376,
-2.854962,-0.015267,0,-2.744275,-0.225954,0.009924,-2.854962,-0.015267,0,0.052002,0.015381,1.058954,0.06272,0.021777,1.068969,0.479467,-2.129974,-0.080567,
-2.740458,-0.267176,0.061069,-2.744275,-0.225954,0.009924,-2.740458,-0.267176,0.061069,0.048096,0.018555,1.067832,0.06272,0.021777,1.068969,0.613522,-1.950896,-0.074481,
-2.717557,-0.320611,0.015267,-2.744275,-0.225954,0.009924,-2.717557,-0.320611,0.015267,0.047852,0.012207,1.070884,0.06272,0.021777,1.068969,0.340257,-1.938382,-0.07384,
-2.664122,-0.335878,-0.038168,-2.744275,-0.225954,0.009924,-2.664122,-0.335878,-0.038168,0.054688,0.012207,1.061451,0.06272,0.021777,1.068969,0.348105,-2.254036,-0.079611,
-2.625954,-0.236641,-0.045802,-2.744275,-0.225954,0.009924,-2.625954,-0.236641,-0.045802,0.04541,0.011475,1.061174,0.06272,0.021777,1.068969,0.320366,-1.852732,-0.086298,
-2.847328,-0.396947,0.007634,-2.744275,-0.225954,0.009924,-2.847328,-0.396947,0.007634,0.047363,0.014648,1.074768,0.06272,0.021777,1.068969,0.441649,-1.918988,-0.086573,
-2.954198,-0.19084,0.045802,-2.744275,-0.225954,0.009924,-2.954198,-0.19084,0.045802,0.054688,0.015137,1.068109,0.06272,0.021777,1.068969,0.458889,-2.239311,-0.082267,
-2.503817,-0.274809,-0.122137,-2.744275,-0.225954,0.009924,-2.503817,-0.274809,-0.122137,0.047852,0.017578,1.083645,0.06272,0.021777,1.068969,0.569403,-1.920404,-0.098114,
0.015267,-6.770992,0.137405,-2.744275,-0.225954,0.009924,0.015267,-6.770992,0.137405,0.070068,0.01709,1.065335,0.06272,0.021777,1.068969,0.687863,-3.22093,-0.082817,
-1.816794,-5.038168,1.19084,-2.744275,-0.225954,0.009924,-1.816794,-5.038168,1.19084,0.071045,0.044922,1.028437,0.06272,0.021777,1.068969,1.931955,-3.44125,0.057712,
-3.282443,-8.847328,0.900763,-2.744275,-0.225954,0.009924,-3.282443,-8.847328,0.900763,0.076416,0.022949,1.075045,0.06272,0.021777,1.068969,0.861739,-3.830639,0.163722,
-2.068702,-19.862595,3.496183,-2.744275,-0.225954,0.009924,-2.068702,-19.862595,3.496183,0.096924,-0.014404,1.082536,0.06272,0.021777,1.068969,-0.681501,-5.400885,0.578587,
-1.70229,-12.236641,2.022901,-2.744275,-0.225954,0.009924,-1.70229,-12.236641,2.022901,0.122314,0.003906,1.072548,0.06272,0.021777,1.068969,0.128694,-6.62216,0.820144,
-2.038168,-16.381679,0.48855,-2.744275,-0.225954,0.009924,-2.038168,-16.381679,0.48855,0.157715,0.021729,1.062561,0.06272,0.021777,1.068969,0.907834,-8.657425,0.877579,
-1.396947,-20.862595,0.78626,-2.744275,-0.225954,0.009924,-1.396947,-20.862595,0.78626,0.195068,0.026123,1.056457,0.06272,0.021777,1.068969,1.15154,-10.874155,0.97074,
-1.931298,-13.091603,0.435115,-2.744275,-0.225954,0.009924,-1.931298,-13.091603,0.4492,0.028335115,0.2292,1.030379,0.06272,0.021777,1.068969,1.284572,-12.671117,1.021763,
-3.305344,-22.229008,-2.694656,-2.744275,-0.225954,0.009924,-3.305344,-22.229008,-2.694656,0.296143,0.037842,1.02594,0.06272,0.021777,1.068969,1.66853,-16.249643,0.697213,
-2.312977,-13.236641,0.251908,-2.744275,-0.225954,0.009924,-2.312977,-13.236641,0.251908,0.30249,0.023926,1.013455,0.06272,0.021777,1.068969,1.094695,-16.765251,0.726251,
-2.80916,-14.29771,0.48855,-2.744275,-0.225954,0.009924,-2.80916,-14.29771,0.48855,0.317871,0.029297,1.010681,0.06272,0.021777,1.068969,1.32762,-17.798407,0.783686,
-2.870229,-15.656489,0.21374,-2.744275,-0.225954,0.009924,-2.870229,-15.656489,0.21374,0.351318,0.027344,1.013178,0.06272,0.021777,1.068969,1.231569,-19.533661,0.808144,
-4.717557,-21.015267,-6.007634,-2.744275,-0.225954,0.009924,-4.717557,-21.015267,-6.007634,0.396729,0.03833,0.979886,0.06272,0.021777,1.068969,1.695202,-22.488365,0.086037,
-2.465649,-10.053435,0.503817,-2.744275,-0.225954,0.009924,-2.465649,-10.053435,0.503817,0.426758,0.031494,0.980719,0.06272,0.021777,1.068969,1.435324,-23.644308,0.145305,
-1.908397,-14.961832,0.687023,-2.744275,-0.225954,0.009924,-1.908397,-14.961832,0.687023,0.45459,0.025391,0.957692,0.06272,0.021777,1.068969,1.212249,-25.619156,0.226557,
-3.770992,-13.839695,0.427481,-2.744275,-0.225954,0.009924,-3.770992,-13.839695,0.427481,0.488281,0.025879,0.924123,0.06272,0.021777,1.068969,1.211217,-27.884453,0.276663,
-3.618321,15.51145,-0.648855,-2.744275,-0.225954,0.009924,-3.618321,15.51145,-0.648855,0.487549,0.029297,0.926065,0.06272,0.021777,1.068969,1.360241,-26.732201,0.19761,
-2.748092,44.320611,-1.877863,-2.744275,-0.225954,0.009924,-2.748092,44.320611,-1.877863,0.401123,0.02417,0.946872,0.06272,0.021777,1.068969,1.101211,-21.130413,-0.028924,
-3.167939,-17.526718,-2.183206,-2.744275,-0.225954,0.009924,-3.167939,-17.526718,-2.183206,0.341797,0.024414,1.083368,0.06272,0.021777,1.068969,0.943961,-18.672991,-0.2921,
-1.366412,-49.526718,3.977099,-2.744275,-0.225954,0.009924,-1.366412,-49.526718,3.977099,0.430176,-0.001465,0.92329,0.06272,0.021777,1.068969,-0.085225,-26.60461,0.183961,
-1.946565,-10.374046,0.732824,-2.744275,-0.225954,0.009924,-1.946565,-10.374046,0.732824,0.511475,0.013428,0.893883,0.06272,0.021777,1.068969,0.681216,-29.743397,0.270709,
-1.114504,50.862595,-1.78626,-2.744275,-0.225954,0.009924,-1.114504,50.862595,-1.78626,0.460693,0.026611,0.928284,0.06272,0.021777,1.068969,1.365451,-24.335577,0.055167,
-2.48855,9.167939,-0.274809,-2.744275,-0.225954,0.009924,-2.48855,9.167939,-0.274809,0.372803,0.034424,1.074768,0.06272,0.021777,1.068969,1.492566,-19.299437,0.020999,
-3.48855,-47.900763,-0.450382,-2.744275,-0.225954,0.009924,-3.48855,-47.900763,-0.450382,0.439453,0.027832,0.954363,0.06272,0.021777,1.068969,1.319453,-26.288759,-0.034237,
-1.641221,-8.625954,0.48855,-2.744275,-0.225954,0.009924,-1.641221,-8.625954,0.48855,0.516113,0.031738,0.873075,0.06272,0.021777,1.068969,1.719442,-30.233639,0.023198,
-1.419847,47.610687,1.969466,-2.744275,-0.225954,0.009924,-1.419847,47.610687,1.969466,0.445801,0.027832,0.969621,0.06272,0.021777,1.068969,1.406343,-23.023773,0.258343,
-2.587786,13.931298,-0.80916,-2.744275,-0.225954,0.009924,-2.587786,13.931298,-0.80916,0.363037,0.031494,1.073658,0.06272,0.021777,1.068969,1.410897,-18.685921,0.160053,
-4.496183,-44.030534,-3.374046,-2.744275,-0.225954,0.009924,-4.496183,-44.030534,-3410889,0.028076,0.959079,0.06272.374046,0,0.021777,1.068969,1.320329,-24.734606,-0.246024,
-2.89313,-0.80916,-0.053435,-2.744275,-0.225954,0.009924,-2.89313,-0.80916,-0.053435,0.511475,0.031738,0.821751,0.06272,0.021777,1.068969,1.783245,-30.669252,-0.253627,
-2.244275,59.312977,3.610687,-2.744275,-0.225954,0.009924,-2.244275,59.312977,3.610687,0.385498,-0.001709,1.028159,0.06272,0.021777,1.068969,-0.034829,-18.735924,0.178465,
-0.946565,-19.412214,0.687023,-2.744275,-0.225954,0.009924,-0.946565,-19.412214,0.687023,0.346191,0.024414,1.085033,0.06272,0.021777,1.068969,1.146835,-18.796711,0.259717,
-3.961832,-47.625954,-1.603053,-2.744275,-0.225954,0.009924,-3.961832,-47.625954,-1.603053,0.431641,0.040283,0.939659,0.06272,0.021777,1.068969,1.977877,-26.17985,0.06616,
-2.358779,-1.801527,0.160305,-2.744275,-0.225954,0.009924,-2.358779,-1.801527,0.160305,0.518799,0.026123,0.857817,0.06272,0.021777,1.068969,1.457216,-30.318844,0.084205,
-3.625954,67.603053,-2.526718,-2.744275,-0.225954,0.009924,-3.625954,67.603053,-2.526718,0.423584,0.029785,0.979886,0.06272,0.021777,1.068969,1.403061,-20.797075,-0.220192,
-2.519084,-23.21374,1.21374,-2.744275,-0.225954,0.009924,-2.519084,-23.21374,1.21374,0.367432,0.028076,1.055625,0.06272,0.021777,1.068969,1.261001,-20.182013,-0.075734,
-1.10687,-46.068702,1.862595,-2.744275,-0.225954,0.009924,-1.10687,-46.068702,1.862595,0.46582,0.013428,0.889999,0.06272,0.021777,1.068969,0.806876,-28.582302,0.146587,
-3.083969,25.603053,-0.977099,-2.744275,-0.225954,0.009924,-3.083969,25.603053,-0.977099,0.495605,0.026367,0.886669,0.06272,0.021777,1.068969,1.422429,-27.496422,0.028144,
-5.427481,52.480916,-9.534351,-2.744275,-0.225954,0.009924,-5.427481,52.480916,-9.534351,0.401367,0.044678,0.981551,0.06272,0.021777,1.068969,2.02406,-20117169,,
0.008099,-4.374046,20.343511,-0.526718,-2.744275,-0.225954,0.009924,-3.374046,20.343511,-0.526718,0.315186,0.022461,1.030934,0.06272,0.021777,1.068969,0.971783,-16.107035,-1.181566
-4.480916,19.412214,0.763359,-2.744275,-0.225954,0.009924,-4.480916,19.412214,0.763359,0.247314,0.030518,1.080316,0.06272,0.021777,1.068969,1.199537,-12.372761,-1.091153,
-3.068702,10.587786,-0.358779,-2.744275,-0.225954,0.009924,-3.068702,10.587786,-0.358779,0.240723,0.024658,1.041199,0.06272,0.021777,1.068969,1.016485,-12.424986,-1.135398,
-3.038168,7.038168,-0.282443,-2.744275,-0.225954,0.009924,-3.038168,7.038168,-0.282443,0.223633,0.025635,1.052851,0.06272,0.021777,1.068969,1.040648,-11.515,-1.170482,
-2.977099,3.664122,-0.099237,-2.744275,-0.225954,0.009924,-2.977099,3.664122,-0.099237,0.214111,0.026367,1.051186,0.06272,0.021777,1.068969,1.07021,-11.11938,-1.183581,
-2.938931,4.274809,-0.129771,-2.744275,-0.225954,0.009924,-2.938931,4.274809,-0.129771,0.203125,0.028564,1.045915,0.06272,0.021777,1.068969,1.168473,-10.578452,-1.200344,
-3.389313,4.473282,-0.19084,-2.744275,-0.225954,0.009924,-3.389313,4.473282,-0.19084,0.186523,0.019043,1.055902,0.06272,0.021777,1.068969,0.717236,-9.684727,-1.224436,
-2.908397,4.335878,-0.122137,-2.744275,-0.225954,0.009924,-2.908397,4.335878,-0.122137,0.179932,0.022461,1.055625,0.06272,0.021777,1.068969,0.873412,-9.302309,-1.240283,
-2.78626,4.19084,0.022901,-2.744275,-0.225954,0.009924,-2.78626,4.19084,0.022901,0.159912,0.023193,1.04536,0.06272,0.021777,1.068969,0.917008,-8.419161,-1.238726,
-2.541985,8.091603,1.755725,-2.744275,-0.225954,0.009924,-2.541985,8.091603,1.755725,0.148193,0.020508,1.050076,0.06272,0.021777,1.068969,0.806452,-7.598153,-1.030975,
-7.160305,9.145038,-0.580153,-2.744275,-0.225954,0.009924,-7.160305,9.145038,-0.580153,0.136475,0.027344,1.052851,0.06272,0.021777,1.068969,0.88653,-6.831555,-1.101195,
-2.977099,9.221374,-0.351145,-2.744275,-0.225954,0.009924,-2.977099,9.221374,-0.351145,0.117432,0.023438,1.064225,0.06272,0.021777,1.068969,0.799044,-5.73079,-1.144523,
-3.282443,1.732824,-0.145038,-2.744275,-0.225954,0.009924,-3.282443,1.732824,-0.145038,0.100098,0.020264,1.05507,0.06272,0.021777,1.068969,0.64973,-5.162152,-1.163118,
-3.282443,3.816794,1.48855,-2.744275,-0.225954,0.009924,-3.282443,3.816794,1.48855,0.098633,0.025635,1.063948,0.06272,0.021777,1.068969,0.860758,-4.916155,-0.985683,
-3.59542,5.480916,0.572519,-2.744275,-0.225954,0.009924,-3.59542,5.480916,0.572519,0.089355,0.017822,1.062838,0.06272,0.021777,1.068969,0.498077,-4.349579,-0.918734,
-3.320611,4.244275,0.007634,-2.744275,-0.225954,0.009924,-3.320611,4.244275,0.007634,0.080322,0.022217,1.060341,0.06272,0.021777,1.068969,0.682609,-3.893408,-0.919007,
-1.687023,-1.832061,-0.007634,-2.744275,-0.225954,0.009924,-1.687023,-1.832061,-0.007634,0.063965,0.021484,1.075877,0.06272,0.021777,1.068969,0.701598,-3.33285,-0.921096,
-2.282443,0.206107,0,-2.744275,-0.225954,0.009924,-2.282443,0.206107,0,0.077148,0.022217,1.065612,0.06272,0.021777,1.068969,0.738359,-3.864515,-0.922287,
-2.801527,-0.183206,-0.114504,-2.744275,-0.225954,0.009924,-2.801527,-0.183206,-0.114504,0.073486,0.025879,1.06589,0.06272,0.021777,1.068969,0.882252,-3.715036,-0.937094,
-2.80916,-0.221374,-0.099237,-2.744275,-0.225954,0.009924,-2.80916,-0.221374,-0.099237,0.070557,0.018555,1.071993,0.06272,0.021777,1.068969,0.560583,-3.573742,-0.950193,
-2.740458,-0.259542,-0.061069,-2.744275,-0.225954,0.009924,-2.740458,-0.259542,-0.061069,0.072021,0.019043,1.073103,0.06272,0.021777,1.068969,0.582354,-3.63462,-0.958712,
-2.832061,-0.19084,-0.10687,-2.744275,-0.225954,0.009924,-2.832061,-0.19084,-0.10687,0.081055,0.023438,1.063393,0.06272,0.021777,1.068969,0.77482,-4.04709,-0.972727,
-2.801527,-0.473282,-0.160305,-2.744275,-0.225954,0.009924,-2.801527,-0.473282,-0.160305,0.076416,0.01709,1.059786,0.06272,0.021777,1.068969,0.503175,-3.872517,-0.993155,
-2.717557,-0.21374,-0.129771,-2.744275,-0.225954,0.009924,-2.717557,-0.21374,-0.129771,0.070068,0.023926,1.070329,0.06272,0.021777,1.068969,0.791192,-3.562719,-1.009918,
-2.717557,-0.343511,-0.076336,-2.744275,-0.225954,0.009924,-2.717557,-0.343511,-0.076336,0.070068,0.0178,0.021777,22,1.059232,0.06272,1.068969,0.538546,-3.600276,-1.020269
-2.748092,-0.183206,-0.068702,-2.744275,-0.225954,0.009924,-2.748092,-0.183206,-0.068702,0.069092,0.018799,1.067554,0.06272,0.021777,1.068969,0.573628,-3.530082,-1.029705,
-2.832061,-0.450382,-0.129771,-2.744275,-0.225954,0.009924,-2.832061,-0.450382,-0.129771,0.072266,0.018066,1.058954,0.06272,0.021777,1.068969,0.544366,-3.702646,-1.046468,
-2.755725,-0.251908,0.038168,-2.744275,-0.225954,0.009924,-2.755725,-0.251908,0.038168,0.074951,0.02124,1.061451,0.06272,0.021777,1.068969,0.681092,-3.806405,-1.043079,
-2.564885,-0.244275,0.053435,-2.744275,-0.225954,0.009924,-2.564885,-0.244275,0.053435,0.07251,0.020508,1.067,0.06272,0.021777,1.068969,0.653758,-3.685605,-1.037857,
-2.816794,-0.282443,-0.022901,-2.744275,-0.225954,0.009924,-2.816794,-0.282443,-0.022901,0.07251,0.019043,1.069774,0.06272,0.021777,1.068969,0.580945,-3.679919,-1.041796,
-2.778626,-0.335878,-0.10687,-2.744275,-0.225954,0.009924,-2.778626,-0.335878,-0.10687,0.077148,0.013672,1.070051,0.06272,0.021777,1.068969,0.350804,-3.880993,-1.055811,
-2.717557,-0.282443,-0.114504,-2.744275,-0.225954,0.009924,-2.717557,-0.282443,-0.114504,0.073242,0.022705,1.062838,0.06272,0.021777,1.068969,0.74634,-3.735305,-1.070743,
-2.717557,-0.366412,0.030534,-2.744275,-0.225954,0.009924,-2.717557,-0.366412,0.030534,0.072754,0.018799,1.055902,0.06272,0.021777,1.068969,0.583906,-3.740464,-1.068269,
-2.801527,-0.21374,-0.091603,-2.744275,-0.225954,0.009924,-2.801527,-0.21374,-0.091603,0.068359,0.023438,1.05396,0.06272,0.021777,1.068969,0.783674,-3.551801,-1.080453,
-2.877863,-0.091603,-0.145038,-2.744275,-0.225954,0.009924,-2.877863,-0.091603,-0.145038,0.072754,0.024658,1.057844,0.06272,0.021777,1.068969,0.827761,-3.724227,-1.099048,
-2.717557,-0.335878,-0.030534,-2.744275,-0.225954,0.009924,-2.717557,-0.335878,-0.030534,0.068848,0.019043,1.061174,0.06272,0.021777,1.068969,0.586457,-3.55528,-1.103903,
-2.977099,-0.206107,-0.114504,-2.744275,-0.225954,0.009924,-2.977099,-0.206107,-0.114504,0.070312,0.017334,1.073935,0.06272,0.021777,1.068969,0.491948,-3.578844,-1.118834,
