MPU6050,initialized,,,,,,
8,1,9,3,0,7,-4,0
5,0,8,3,0,4,-4,0
4,1,6,3,0,3,-3,0
4,1,5,3,0,3,-4,0
5,-1,5,3,1,4,-6,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
0,0,5,3,1,0,-4,0
0,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-5,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-5,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
0,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,1,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
1,0,5,3,1,0,-4,0
