MPU6050,initialized,,,,,,,,
-2.282443,-0.099237,-0.045802,-2.868702,0.278626,-0.144275,0.600916,-0.387309,0.100935,-2.282443
-2.854962,-0.396947,-0.19084,-2.868702,0.278626,-0.144275,0.602455,-0.462973,0.09572,-2.854962
-2.389313,-0.465649,-0.19084,-2.868702,0.278626,-0.144275,0.656147,-0.546332,0.090505,-2.389313
-2.954198,-0.167939,-0.083969,-2.868702,0.278626,-0.144275,0.646571,-0.596347,0.097259,-2.954198
-2.641221,-0.198473,-0.251908,-2.868702,0.278626,-0.144275,0.672049,-0.649782,0.085204,-2.641221
-2.442748,-0.465649,-0.053435,-2.868702,0.278626,-0.144275,0.719756,-0.733141,0.095378,-2.442748
-2.610687,-0.053435,-0.007634,-2.868702,0.278626,-0.144275,0.748653,-0.770332,0.110682,-2.610687
-2.580153,-0.282443,-0.282443,-2.868702,0.278626,-0.144275,0.780971,-0.833172,0.095207,-2.580153
-2.78626,-0.21374,-0.129771,-2.868702,0.278626,-0.144275,0.790205,-0.888317,0.096831,-2.78626
-2.625954,-0.229008,-0.160305,-2.868702,0.278626,-0.144275,0.817392,-0.945172,0.095036,-2.625954
-2.564885,-0.358779,-0.259542,-2.868702,0.278626,-0.144275,0.85142,-1.016561,0.082126,-2.564885
-2.618321,-0.40458,-0.091603,-2.868702,0.278626,-0.144275,0.879463,-1.09308,0.088025,-2.618321
-2.969466,-0.083969,-0.19084,-2.868702,0.278626,-0.144275,0.868177,-1.133691,0.08281,-2.969466
-2.435115,-0.167939,-0.167939,-2.868702,0.278626,-0.144275,0.916739,-1.183706,0.08016,-2.435115
-2.793893,-0.160305,-0.076336,-2.868702,0.278626,-0.144275,0.925118,-1.232866,0.087769,-2.793893
-2.740458,-0.29771,-0.19084,-2.868702,0.278626,-0.144275,0.939481,-1.297416,0.082553,-2.740458
-2.503817,-0.396947,-0.083969,-2.868702,0.278626,-0.144275,0.980348,-1.37308,0.089308,-2.503817
-2.633588,-0.740458,-0.068702,-2.868702,0.278626,-0.144275,1.006681,-1.487218,0.097772,-2.633588
-2.541985,-0.793893,0.061069,-2.868702,0.278626,-0.144275,1.043273,-1.60734,0.12077,-2.541985
-2.320611,-2.152672,-0.320611,-2.868702,0.278626,-0.144275,1.10466,-1.879645,0.101021,-2.320611
-0.801527,-3.51145,-0.496183,-2.868702,0.278626,-0.144275,1.336183,-2.304134,0.061607,-0.801527
-0.725191,-3.519084,-0.122137,-2.868702,0.278626,-0.144275,1.576257,-2.729477,0.064086,-0.725191
-1.763359,-7.076336,-0.053435,-2.868702,0.278626,-0.144275,1.700055,-3.553233,0.07426,-1.763359
-1.450382,-10.061069,0.030534,-2.868702,0.278626,-0.144275,1.858907,-4.711279,0.093839,-1.450382
-1.396947,-7.480916,-0.061069,-2.868702,0.278626,-0.144275,2.023744,-5.580348,0.103158,-1.396947
-1.007634,-15.59542,0.076336,-2.868702,0.278626,-0.144275,2.232183,-7.358241,0.127866,-1.007634
-2.152672,-16.206107,0.580153,-2.868702,0.278626,-0.144275,2.312379,-9.204531,0.209002,-2.152672
-2.587786,-8.229008,0.061069,-2.868702,0.278626,-0.144275,2.343841,-10.157386,0.232001,-2.587786
-1.091603,-11.274809,6.259542,-2.868702,0.278626,-0.144275,2.542876,-11.45137,0.949228,-1.091603
-2.832061,-6.587786,0.038168,-2.868702,0.278626,-0.144275,2.54698,-12.220408,0.969662,-2.832061
-2.656489,-6.824427,0.030534,-2.868702,0.278626,-0.144275,2.570748,-13.015951,0.98924,-2.656489
-3.221374,-6.541985,0.10687,-2.868702,0.278626,-0.144275,2.531249,-13.77986,1.017369,-3.221374
-3.099237,-1.641221,0.068702,-2.868702,0.278626,-0.144275,2.505429,-13.994882,1.041222,-3.099237
-2.564885,-9.78626,0.335878,-2.868702,0.278626,-0.144275,2.539457,-15.122149,1.094999,-2.564885
-2.427481,-9.458015,1.587786,-2.868702,0.278626,-0.144275,2.588873,-16.212652,1.28899,-2.427481
-2.717557,-3.351145,0.870229,-2.868702,0.278626,-0.144275,2.605802,-16.619188,1.402615,-2.717557
-3.19084,-2.618321,0.068702,-2.868702,0.278626,-0.144275,2.569722,-16.943645,1.426468,-3.19084
-3.022901,-7.030534,0.40458,-2.868702,0.278626,-0.144275,2.552452,-17.762272,1.48794,-3.022901
-2.793893,-3.274809,0.076336,-2.868702,0.278626,-0.144275,2.560831,-18.160255,1.512648,-2.793893
-3.29771,-1.076336,0.129771,-2.868702,0.278626,-0.144275,2.512782,-18.312012,1.543341,-3.29771
-2.648855,-5.946565,0.015267,-2.868702,0.278626,-0.144275,2.537405,-19.009233,1.56121,-2.648855
-2.832061,-6.946565,0.175573,-2.868702,0.278626,-0.144275,2.541508,-19.818455,1.597033,-2.832061
-2.328244,-5.198473,0.045802,-2.868702,0.278626,-0.144275,2.60204,-20.43189,1.618321,-2.328244
-2.961832,-4.908397,0.229008,-2.868702,0.278626,-0.144275,2.591609,-21.012836,1.660129,-2.961832
-2.160305,-9.427481,0.259542,-2.868702,0.278626,-0.144275,2.67095,-22.09992,1.705356,-2.160305
-3.435115,-3.465649,0.061069,-2.868702,0.278626,-0.144275,2.607512,-22.519279,1.728355,-3.435115
-2.267176,-4.603053,0,-2.868702,0.278626,-0.144275,2.674882,-23.066027,1.744514,-2.267176
-1.633588,-5.717557,0.198473,-2.868702,0.278626,-0.144275,2.813215,-23.7376,1.782902,-1.633588
-3.061069,-3.061069,0.061069,-2.868702,0.278626,-0.144275,2.79167,-24.111647,1.8059,-3.061069
-2.305344,-4.29771,0.251908,-2.868702,0.278626,-0.144275,2.854766,-24.624195,1.850273,-2.305344
-1.519084,-31.832061,0.580153,-2.868702,0.278626,-0.144275,3.005924,-28.220592,1.931408,-1.519084
-2.931298,-6.709924,0.053435,-2.868702,0.278626,-0.144275,2.998913,-29.003309,1.953552,-2.931298
